index,name,desc,size,type,subtype,alignment,armor_class,hit_points,hit_dice,hit_points_roll,speed,strength,dexterity,constitution,intelligence,wisdom,charisma,proficiencies,damage_vulnerabilities,damage_resistances,damage_immunities,condition_immunities,senses,languages,challenge_rating,proficiency_bonus,xp,special_abilities,actions
wereboar-human,"Wereboar, Human Form",,Medium,humanoid,human,neutral evil,10,78,12d8,12d8+24,30 ft.,17,10,15,10,11,8,Skill: Perception,"","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 12}",Common (can't speak in boar form),4,2,1100,"The wereboar can use its action to polymorph into a boar-humanoid hybrid or into a boar, or back into its true form, which is humanoid. Its statistics, other than its AC, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., If the wereboar takes 14 damage or less that would reduce it to 0 hit points, it is reduced to 1 hit point instead.","Multiattack, Maul"
wereboar-hybrid,"Wereboar, Hybrid Form",,Medium,humanoid,human,neutral evil,11,78,12d8,12d8+24,30 ft.,17,10,15,10,11,8,Skill: Perception,"","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 12}",Common,4,2,1100,"The wereboar can use its action to polymorph into a boar-humanoid hybrid or into a boar, or back into its true form, which is humanoid. Its statistics, other than its AC, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., If the wereboar moves at least 15 feet straight toward a target and then hits it with its tusks on the same turn, the target takes an extra 7 (2d6) slashing damage. If the target is a creature, it must succeed on a DC 13 Strength saving throw or be knocked prone., If the wereboar takes 14 damage or less that would reduce it to 0 hit points, it is reduced to 1 hit point instead.","Multiattack, Maul, Tusks"
wererat-human,"Wererat, Human Form",,Medium,humanoid,human,lawful evil,12,33,6d8,6d8+6,30 ft.,10,15,12,11,10,8,"Skill: Perception, Skill: Stealth","","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 12}",Common,2,2,450,"The wererat can use its action to polymorph into a rat-humanoid hybrid or into a giant rat, or back into its true form, which is humanoid. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The wererat has advantage on Wisdom (Perception) checks that rely on smell.","Multiattack, Shortsword, Hand Crossbow"
wererat-hybrid,"Wererat, Hybrid Form",,Medium,humanoid,human,lawful evil,12,33,6d8,6d8+6,30 ft.,10,15,12,11,10,8,"Skill: Perception, Skill: Stealth","","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 12}",Common,2,2,450,"The wererat can use its action to polymorph into a rat-humanoid hybrid or into a giant rat, or back into its true form, which is humanoid. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The wererat has advantage on Wisdom (Perception) checks that rely on smell.","Multiattack, Bite, Shortsword, Hand Crossbow"
wererat-rat,"Wererat, Rat Form",,Medium,humanoid,human,lawful evil,12,33,6d8,6d8+6,30 ft.,10,15,12,11,10,8,"Skill: Perception, Skill: Stealth","","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 12}","",2,2,450,"The wererat can use its action to polymorph into a rat-humanoid hybrid or into a giant rat, or back into its true form, which is humanoid. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The wererat has advantage on Wisdom (Perception) checks that rely on smell.",Bite
weretiger-human,"Weretiger, Human Form",,Medium,humanoid,human,neutral,12,120,16d8,16d8+48,30 ft.,17,15,16,10,13,11,"Skill: Perception, Skill: Stealth","","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 15}",Common,4,2,1100,"The weretiger can use its action to polymorph into a tiger-humanoid hybrid or into a tiger, or back into its true form, which is humanoid. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The weretiger has advantage on Wisdom (Perception) checks that rely on hearing or smell.","Multiattack, Scimitar, Longbow"
weretiger-hybrid,"Weretiger, Hybrid Form",,Medium,humanoid,human,neutral,12,120,16d8,16d8+48,30 ft.,17,15,16,10,13,11,"Skill: Perception, Skill: Stealth","","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 15}",Common,4,2,1100,"The weretiger can use its action to polymorph into a tiger-humanoid hybrid or into a tiger, or back into its true form, which is humanoid. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The weretiger has advantage on Wisdom (Perception) checks that rely on hearing or smell., If the weretiger moves at least 15 feet straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 14 Strength saving throw or be knocked prone. If the target is prone, the weretiger can make one bite attack against it as a bonus action.","Multiattack, Bite, Claw, Scimitar, Longbow"
weretiger-tiger,"Weretiger, Tiger Form",,Medium,humanoid,human,neutral,12,120,16d8,16d8+48,40 ft.,17,15,16,10,13,11,"Skill: Perception, Skill: Stealth","","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 15}","",4,2,1100,"The weretiger can use its action to polymorph into a tiger-humanoid hybrid or into a tiger, or back into its true form, which is humanoid. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The weretiger has advantage on Wisdom (Perception) checks that rely on hearing or smell., If the weretiger moves at least 15 feet straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 14 Strength saving throw or be knocked prone. If the target is prone, the weretiger can make one bite attack against it as a bonus action.","Bite, Claw"
werewolf-human,"Werewolf, Human Form",,Medium,humanoid,human,chaotic evil,11,58,9d8,9d8+18,30 ft.,15,13,14,10,11,10,Skill: Perception,"","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 14}",Common,3,2,700,"The werewolf can use its action to polymorph into a wolf-humanoid hybrid or into a wolf, or back into its true form, which is humanoid. Its statistics, other than its AC, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The werewolf has advantage on Wisdom (Perception) checks that rely on hearing or smell.","Multiattack, Spear"
werewolf-hybrid,"Werewolf, Hybrid Form",,Medium,humanoid,human,chaotic evil,12,58,9d8,9d8+18,30 ft.,15,13,14,10,11,10,Skill: Perception,"","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 14}",Common,3,2,700,"The werewolf can use its action to polymorph into a wolf-humanoid hybrid or into a wolf, or back into its true form, which is humanoid. Its statistics, other than its AC, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The werewolf has advantage on Wisdom (Perception) checks that rely on hearing or smell.","Multiattack, Bite, Claws"
werewolf-wolf,"Werewolf, Wolf Form",,Medium,humanoid,human,chaotic evil,12,58,9d8,9d8+18,40 ft.,15,13,14,10,11,10,Skill: Perception,"","","bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered","","{""passive_perception"" => 14}","",3,2,700,"The werewolf can use its action to polymorph into a wolf-humanoid hybrid or into a wolf, or back into its true form, which is humanoid. Its statistics, other than its AC, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., The werewolf has advantage on Wisdom (Perception) checks that rely on hearing or smell.",Bite
white-dragon-wyrmling,White Dragon Wyrmling,,Medium,dragon,,chaotic evil,16,32,5d8,5d8+10,30 ft.,14,10,14,5,10,11,"Saving Throw: DEX, Saving Throw: CON, Saving Throw: WIS, Saving Throw: CHA, Skill: Perception, Skill: Stealth","","",cold,"","{""blindsight"" => ""10 ft."", ""darkvision"" => ""60 ft."", ""passive_perception"" => 14}",Draconic,2,2,450,"Bite, Cold Breath"
wight,Wight,,Medium,undead,,neutral evil,14,45,6d8,6d8+18,30 ft.,15,14,16,10,13,15,"Skill: Perception, Skill: Stealth","","necrotic, bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered",poison,"{""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}","{""darkvision"" => ""60 ft."", ""passive_perception"" => 13}",the languages it knew in life,3,2,700,"While in sunlight, the wight has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.","Multiattack, Life Drain, Longsword, Longbow"
will-o-wisp,Will-o'-Wisp,,Tiny,undead,,chaotic evil,19,22,9d4,9d4,0 ft.,1,28,10,13,14,11,"","","acid, cold, fire, necrotic, thunder, bludgeoning, piercing, and slashing from nonmagical weapons","lightning, poison","{""index"" => ""exhaustion"", ""name"" => ""Exhaustion"", ""url"" => ""/api/2014/conditions/exhaustion""}, {""index"" => ""grappled"", ""name"" => ""Grappled"", ""url"" => ""/api/2014/conditions/grappled""}, {""index"" => ""paralyzed"", ""name"" => ""Paralyzed"", ""url"" => ""/api/2014/conditions/paralyzed""}, {""index"" => ""poisoned"", ""name"" => ""Poisoned"", ""url"" => ""/api/2014/conditions/poisoned""}, {""index"" => ""prone"", ""name"" => ""Prone"", ""url"" => ""/api/2014/conditions/prone""}, {""index"" => ""restrained"", ""name"" => ""Restrained"", ""url"" => ""/api/2014/conditions/restrained""}, {""index"" => ""unconscious"", ""name"" => ""Unconscious"", ""url"" => ""/api/2014/conditions/unconscious""}","{""darkvision"" => ""120 ft."", ""passive_perception"" => 12}",the languages it knew in life,2,2,450,"As a bonus action, the will-o'-wisp can target one creature it can see within 5 ft. of it that has 0 hit points and is still alive. The target must succeed on a DC 10 Constitution saving throw against this magic or die. If the target dies, the will-o'-wisp regains 10 (3d6) hit points., The will-o'-wisp can't wear or carry anything., The will-o'-wisp can move through other creatures and objects as if they were difficult terrain. It takes 5 (1d10) force damage if it ends its turn inside an object., The will-o'-wisp sheds bright light in a 5- to 20-foot radius and dim light for an additional number of ft. equal to the chosen radius. The will-o'-wisp can alter the radius as a bonus action.","Shock, Invisibility"
winter-wolf,Winter Wolf,"The arctic-dwelling winter wolf is as large as a dire wolf but has snow-white fur and pale blue eyes. Frost giants use these evil creatures as guards and hunting companions, putting the wolves’ deadly breath weapon to use against their foes. Winter wolves communicate with one another using growls and barks, but they speak Common and Giant well enough to follow simple conversations.",Large,monstrosity,,neutral evil,13,75,10d10,10d10+20,50 ft.,18,13,14,7,12,8,"Skill: Perception, Skill: Stealth","","",cold,"","{""passive_perception"" => 15}","Common, Giant, Winter Wolf",3,2,700,"The wolf has advantage on Wisdom (Perception) checks that rely on hearing or smell., The wolf has advantage on an attack roll against a creature if at least one of the wolf's allies is within 5 ft. of the creature and the ally isn't incapacitated., The wolf has advantage on Dexterity (Stealth) checks made to hide in snowy terrain.","Bite, Cold Breath"
wolf,Wolf,,Medium,beast,,unaligned,13,11,2d8,2d8+2,40 ft.,12,15,12,3,12,6,"Skill: Perception, Skill: Stealth","","","","","{""passive_perception"" => 13}","",0.25,2,50,"The wolf has advantage on Wisdom (Perception) checks that rely on hearing or smell., The wolf has advantage on an attack roll against a creature if at least one of the wolf's allies is within 5 ft. of the creature and the ally isn't incapacitated.",Bite
worg,Worg,"A worg is an evil predator that delights in hunting and devouring creatures weaker than itself. Cunning and malevolent, worgs roam across the remote wilderness or are raised by goblins and hobgoblins. Those creatures use worgs as mounts, but a worg will turn on its rider if it feels mistreated or malnourished. Worgs speak in their own language and Goblin, and a few learn to speak Common as well.",Large,monstrosity,,neutral evil,13,26,4d10,4d10+4,50 ft.,16,13,13,7,11,8,Skill: Perception,"","","","","{""darkvision"" => ""60 ft."", ""passive_perception"" => 14}","Goblin, Worg",0.5,2,100,The worg has advantage on Wisdom (Perception) checks that rely on hearing or smell.,Bite
